Ticker,Weight
A,5.31273105088465e-18
AAPL,6.299820157403397e-18
ABBV,0.0
ABT,3.3738839135817904e-17
ACGL,0.0
ACN,1.4923540995574625e-17
ADBE,0.0
ADI,7.513607625500444e-19
ADM,1.1316716180392948e-17
ADP,4.606409317249684e-17
ADSK,2.0084239853094583e-17
AEE,1.4659753847661897e-17
AEP,0.027737982698313766
AES,1.7678484048914043e-17
AFL,3.7330696601088834e-18
AIG,0.05160449527473096
AIZ,1.7105003650207757e-17
AJG,2.4571097180957805e-17
AKAM,1.5312026165331973e-17
ALB,3.6911465279539826e-19
ALGN,0.0
ALL,2.340641614348616e-17
ALLE,1.9181515831680848e-17
AMAT,0.0
AMCR,0.15512227895516578
AMD,2.915369428251294e-17
AME,0.0
AMGN,0.0
AMP,4.311679653861718e-17
AMT,5.195010704218181e-18
AMZN,0.0
ANET,0.0
ANSS,0.0
AON,6.233436138954093e-19
AOS,0.0
APA,2.4818114733736616e-17
APD,2.7838895812832085e-17
APH,8.71329137635447e-18
APO,9.01482089972639e-19
APTV,2.686823692285447e-18
ARE,0.0
ATO,3.5026250411627216e-17
AVB,6.994121232137904e-17
AVGO,0.0
AVY,2.3914478208444592e-17
AWK,1.0559495519801769e-17
AXON,8.139966105166159e-18
AXP,5.304432103198647e-18
AZO,0.015302488340339782
BA,1.3830131174250099e-17
BAC,0.0
BALL,0.0
BAX,4.1744200656792934e-18
BBY,1.459102883132467e-17
BDX,1.89836110059075e-17
BEN,0.0
BG,0.007007421517482122
BIIB,0.0
BK,5.031389931932281e-17
BKNG,5.102794154707606e-18
BKR,1.870228730055006e-17
BLDR,3.3854863530295764e-20
BLK,0.0
BMY,0.012670821891820633
BR,0.009392665810965558
BRO,0.005341830260236692
BSX,0.0
BWA,6.186784033440275e-18
BX,0.0
BXP,2.6197444570662788e-17
C,0.0
CAG,0.0
CAH,0.0
CAT,2.3062173036874258e-17
CB,0.0
CBOE,0.02799468985515731
CBRE,0.0
CCI,3.3642386310156707e-18
CCL,0.0
CDNS,1.3221910165148136e-17
CDW,0.0
CE,8.763137429179475e-18
CF,1.8358621677065064e-17
CFG,1.3907887231245254e-17
CHD,1.3657620631790095e-18
CHRW,1.0155351382979864e-17
CHTR,0.0
CI,0.003055695737853193
CINF,8.589276357807548e-18
CL,1.3098771236087978e-17
CLX,6.555660710487677e-18
CMCSA,2.3001395119185323e-17
CME,0.0
CMG,0.0
CMI,0.0
CMS,2.4277552714173203e-19
CNC,6.007275457327222e-18
CNP,1.1126581931752392e-18
COF,0.0
COO,0.0
COP,0.0
COR,5.658462969287552e-18
COST,0.0
CPAY,0.0003453693556391562
CPB,0.012249415592583177
CPRT,0.0
CPT,7.302153794193128e-18
CRL,0.0
CRM,0.0
CSCO,0.0
CSGP,0.012224901346646852
CSX,0.0
CTAS,6.046897105960091e-19
CTRA,1.2364862101483555e-17
CTSH,0.0
CVS,8.038213235333921e-18
CVX,7.395194220378153e-18
CZR,5.492634309542375e-17
D,0.059365919400555155
DAL,3.637495505062619e-18
DD,2.314268312055229e-17
DE,0.0
DECK,0.0
DELL,0.0
DFS,9.258697139982592e-18
DG,0.0
DGX,0.001588927450053671
DHI,0.0
DHR,0.0
DIS,0.0
DLR,6.730532371099296e-18
DLTR,1.6571741396718195e-17
DOC,2.766915634950296e-18
DOV,4.1226599821412457e-17
DPZ,0.0
DRI,0.0
DTE,0.011533793931182961
DUK,0.046168464471924964
DVA,0.0
DVN,0.0
DXCM,0.0
EA,0.0
EBAY,8.820973010982115e-18
ECL,4.0698123467050766e-18
ED,1.4796379950999187e-17
EFX,0.0
EG,2.211173781362242e-17
EIX,1.1131494950093289e-17
EL,3.9618174113432076e-19
ELV,0.0
EMN,2.666424488719244e-18
EMR,0.0
ENPH,5.9668108623149175e-18
EOG,5.667051659889808e-18
EPAM,1.7980146683289494e-17
EQIX,3.2574400078879232e-18
EQR,0.0
EQT,2.84448950406355e-17
ERIE,0.0
ES,5.012006164484667e-18
ESS,8.942665422546597e-18
ETN,0.0
ETR,0.0
EVRG,0.03908040717306376
EW,2.5694113132965495e-18
EXC,1.3113414444680445e-17
EXPD,0.0
EXPE,0.027236192107478335
EXR,0.0
F,0.011869865502146023
FANG,2.8341410508500843e-18
FAST,4.0128536261268695e-18
FCX,9.534225989495712e-18
FDS,0.0
FDX,0.0
FE,2.423592438947686e-17
FFIV,5.876640564620759e-18
FI,1.9832687282217663e-18
FICO,0.0
FIS,1.3243377447543054e-17
FITB,2.1401751552286293e-17
FMC,0.0
FRT,6.7410242590064934e-18
FSLR,4.744877674202565e-17
FTNT,1.1245258609689248e-17
FTV,5.907071191615773e-19
GD,1.1690420540624898e-17
GDDY,0.0
GE,0.0
GEN,1.960651900158785e-19
GILD,0.0
GIS,0.013282740259384716
GL,5.490684718101099e-18
GLW,0.0
GM,3.19041811323635e-18
GNRC,0.0
GOOG,0.0
GOOGL,1.7702424152037482e-18
GPC,1.3131197475719701e-17
GPN,1.2285563630410319e-17
GRMN,2.9962585441140997e-18
GS,0.0
GWW,0.0
HAL,1.0875820583859537e-17
HAS,0.01146872328052218
HBAN,2.7156254695303535e-17
HCA,0.0
HD,0.0
HES,3.064776947810615e-17
HIG,1.569117160270153e-17
HII,1.3942506190349558e-19
HLT,0.022841111634669425
HOLX,6.607742689571519e-18
HON,0.0
HPE,1.356324996522052e-18
HPQ,0.0
HRL,2.533450592731638e-18
HSIC,4.962406472524349e-18
HST,0.0
HSY,0.0
HUBB,6.912523699263964e-18
HUM,0.0
HWM,8.245294667438775e-19
IBM,1.112399701545128e-18
ICE,0.0
IDXX,1.5396562811074868e-17
IEX,1.417640351919872e-17
IFF,0.0
INCY,1.1905184715467498e-17
INTC,0.0
INTU,5.1544136431479506e-18
INVH,2.810042749209474e-17
IP,1.2721755142251024e-17
IPG,6.5508403138599e-18
IQV,6.531868072016796e-18
IR,0.0
IRM,0.0
ISRG,0.0
IT,0.0
ITW,3.836029717010742e-19
IVZ,2.5421915214548863e-19
J,0.0
JBHT,0.0
JBL,0.0
JCI,0.0
JKHY,0.005605741626646612
JNJ,4.166307066230519e-18
JNPR,0.0
JPM,0.0
K,5.88030258269714e-18
KDP,0.04533382103297764
KEY,1.3745518274900093e-17
KEYS,7.130585483319955e-18
KHC,0.0
KIM,1.0475158010994918e-17
KKR,6.221519359311747e-20
KLAC,1.784805999186649e-17
KMB,0.0
KMI,2.926511283661214e-18
KMX,0.0
KO,1.9561482853992347e-18
KR,1.885180501140931e-18
L,0.0
LDOS,9.76169354047207e-18
LEN,0.0
LH,0.0
LHX,6.812912439639352e-18
LII,5.3642003430724795e-18
LIN,0.0
LKQ,2.6711807710135965e-18
LLY,8.946678219824917e-19
LMT,4.263750069828353e-18
LNT,1.2312476243095369e-18
LOW,0.0
LRCX,7.442326353706718e-18
LULU,0.0
LUV,4.773821958008155e-18
LVS,4.796919045561385e-18
LW,0.0
LYB,0.0
LYV,1.9370342589705273e-17
MA,0.0
MAA,1.5869945335873212e-18
MAR,0.0
MAS,1.0699862225355484e-17
MCD,0.013668024107381497
MCHP,1.3914077279256877e-17
MCK,0.0
MCO,0.0
MDLZ,1.0384076885650691e-18
MDT,8.773663878065092e-18
MET,0.0
META,1.6003417078815816e-17
MGM,0.0
MHK,0.0
MKC,0.0
MKTX,0.0761786255225548
MLM,0.0
MMC,0.00011130866880373311
MMM,0.0
MNST,0.0
MO,0.0
MOH,0.0
MOS,0.0
MPC,0.0
MPWR,0.0
MRK,3.6658048447936646e-18
MS,5.7579139562710135e-18
MSCI,0.0
MSFT,0.0
MSI,2.3199634237196404e-18
MTB,0.01296006925029446
MTCH,1.2145153371676662e-17
MTD,4.074112856452809e-18
MU,1.3467781741646317e-18
NCLH,0.0
NDAQ,0.0
NDSN,0.0
NEE,5.156674881362849e-18
NEM,0.10150021214089158
NFLX,2.6602370921455505e-17
NI,0.00605392777567587
NKE,0.0
NOC,2.510136870892056e-18
NOW,2.3253732009915474e-18
NRG,0.0
NSC,0.0
NTAP,3.717305881460785e-18
NTRS,0.0
NUE,0.0
NVDA,0.0
NVR,0.0
NWS,0.0
NWSA,0.0
NXPI,6.7274160766061485e-18
O,0.0
ODFL,5.176753443072031e-18
OKE,0.0
OMC,0.0
ON,1.651857323496495e-17
ORCL,0.0
ORLY,2.277660933308433e-18
OXY,1.6435145255257406e-17
PANW,6.858650136763746e-18
PARA,0.0
PAYC,7.492212166536615e-19
PAYX,0.0
PCAR,0.0
PCG,9.21827234759867e-19
PEG,9.937744595173865e-19
PEP,7.915902143914408e-18
PFE,0.0
PFG,4.140522489086177e-18
PG,0.0
PGR,0.0
PH,4.409036628842093e-18
PHM,0.0
PKG,1.346405545920076e-17
PLD,8.334724740059098e-18
PM,0.007529380153297341
PNC,0.0
PNR,2.057807123344593e-18
PNW,0.0
PODD,0.0
POOL,0.0
PPG,0.0
PPL,5.658955006355442e-18
PRU,7.643662334591109e-20
PSA,0.06486876002871768
PSX,0.0
PTC,0.0
PWR,3.863292702610232e-18
PYPL,0.0
QCOM,3.531120673073201e-18
RCL,2.267190111721874e-18
REG,4.072706186357562e-18
REGN,0.0
RF,2.3556951006920935e-17
RJF,4.435950674236189e-18
RL,6.478349240216028e-18
RMD,1.6142374725422072e-17
ROK,0.0
ROL,0.0
ROP,0.0
ROST,0.0
RSG,0.0
RTX,0.0
RVTY,0.0
SBAC,1.004623940860793e-17
SBUX,0.0
SCHW,1.855309862711693e-17
SHW,5.961771169076194e-18
SJM,0.0004655641324752388
SLB,0.0
SMCI,3.445236487347724e-18
SNA,2.737682259667211e-18
SNPS,7.534161056987509e-19
SO,1.2028221604951173e-17
SPG,0.0
SPGI,0.0
SRE,8.716706715922187e-18
STE,0.0
STLD,5.7642885079754974e-18
STT,3.9388241916557044e-18
STX,0.0
STZ,0.005961166440270455
SWK,1.607765227669275e-17
SWKS,2.194011919595854e-18
SYF,0.0
SYK,3.4161934717530924e-18
SYY,1.7530461077922565e-18
T,0.00015209766120927865
TAP,9.519657185420804e-19
TDG,0.0
TDY,0.0
TECH,0.0
TEL,0.0
TER,0.0
TFC,4.814129146118052e-18
TFX,1.602567080561292e-17
TGT,6.827375552346264e-18
TJX,6.8341665929020445e-18
TMO,1.2486903080705853e-17
TMUS,0.0
TPL,0.0
TPR,4.172529018238271e-18
TRGP,0.0
TRMB,6.16819791614932e-18
TROW,0.0
TRV,0.0
TSCO,1.2021267301831542e-18
TSLA,9.12602087834179e-18
TSN,0.0
TT,7.18795609307457e-18
TTWO,0.0
TXN,1.4719294061928266e-18
TXT,2.7344591937835554e-18
TYL,0.0
UAL,0.0
UDR,0.0
UHS,0.03864198015026073
ULTA,5.628988553163271e-18
UNH,0.0
UNP,0.0
UPS,0.0
URI,2.6438160832263443e-21
USB,1.075348349550943e-17
V,0.0
VICI,0.03648311946062621
VLO,1.163154824835099e-18
VMC,0.0
VRSK,2.839607006185985e-18
VRSN,7.045692880250309e-18
VRTX,4.3867090043221675e-18
VST,0.0
VTR,0.0
VTRS,7.200952608305558e-18
VZ,9.530911050989283e-18
WAB,6.804535069134353e-18
WAT,0.0
WBA,1.0718560722242417e-17
WBD,0.0
WDAY,2.6204588033685833e-17
WDC,0.0
WEC,8.50106949180013e-18
WELL,0.0
WFC,2.5545101289869897e-18
WM,0.0
WMB,0.0
WMT,0.0
WRB,3.3576148776029198e-18
WST,1.2043330042550956e-17
WTW,0.0
WY,0.0
WYNN,4.796702127146333e-18
XEL,0.0
XOM,0.0
XYL,8.629442448664128e-18
YUM,0.0
ZBH,4.7958626308158254e-18
ZBRA,0.0
ZTS,9.769469677138248e-18
